,id,link,title,month,year,tag,lang,shit,dirty,cleared_title,equals_persian_links,equals_persian_links_counts
5072,5072,https://www.bbc.com/tajik/news/2013/01/130130_l16_l10_iranian_arrested_journalists_reax.shtml,130130_l16_l10_iranian_arrested_journalists_reax,01,2013,news,tajik,l16,l16,iranian_arrested_journalists_reax,['https://www.bbc.com/persian/iran/2013/01/130130_l10_iranian_arrested_journalists_reax#TWEET567427'],1
5073,5073,https://www.bbc.com/tajik/news/2013/01/130130_l16_zs_john_allen_afghan_troops.shtml,130130_l16_zs_john_allen_afghan_troops,01,2013,news,tajik,l16,l16,zs_john_allen_afghan_troops,['https://www.bbc.com/persian/afghanistan/2013/01/130130_zs_john_allen_afghan_troops#TWEET567349'],1
5074,5074,https://www.bbc.com/tajik/news/2013/01/130130_l16_an_russia_us_drug.shtml,130130_l16_an_russia_us_drug,01,2013,news,tajik,l16,l16,an_russia_us_drug,['https://www.bbc.com/persian/world/2013/01/130130_an_russia_us_drug#TWEET566904'],1
5076,5076,https://www.bbc.com/tajik/news/2013/01/130130_l16_u05_us_soldier_arm_transplant.shtml,130130_l16_u05_us_soldier_arm_transplant,01,2013,news,tajik,l16,l16,us_soldier_arm_transplant,['https://www.bbc.com/persian/world/2013/01/130129_u05_us_soldier_arm_transplant#TWEET565717'],1
5078,5078,https://www.bbc.com/tajik/news/2013/01/130130_rm_syria_un_brahimi.shtml,130130_rm_syria_un_brahimi,01,2013,news,tajik,rm,rm,syria_un_brahimi,"['https://www.bbc.com/persian/world/2013/01/130130_l03_syria_un_brahimi#TWEET567834', 'https://www.bbc.com/persian/world/2013/01/130130_l03_syria_un_brahimi#TWEET566283']",2
5079,5079,https://www.bbc.com/tajik/news/2013/01/130130_rm_rln_kerry_confirmed.shtml,130130_rm_rln_kerry_confirmed,01,2013,news,tajik,rm,rm,kerry_confirmed,['https://www.bbc.com/persian/world/2013/01/130129_u02_kerry_confirmed#TWEET565206'],1
5083,5083,https://www.bbc.com/tajik/news/2013/01/130130_rm_rln_hrw_iranian_journalists.shtml,130130_rm_rln_hrw_iranian_journalists,01,2013,news,tajik,rm,rm,hrw_iranian_journalists,['https://www.bbc.com/persian/iran/2013/01/130129_u02_hrw_iranian_journalists#TWEET565600'],1
5084,5084,https://www.bbc.com/tajik/news/2013/01/130130_rm_immigration_us_obama_reform.shtml,130130_rm_immigration_us_obama_reform,01,2013,news,tajik,rm,rm,immigration_us_obama_reform,['https://www.bbc.com/persian/world/2013/01/130129_u05_immigration_us_obama_reform#TWEET565508'],1
5086,5086,https://www.bbc.com/tajik/news/2013/01/130129_l16_l31_syria_aleppo_bodies.shtml,130129_l16_l31_syria_aleppo_bodies,01,2013,news,tajik,l16,l16,syria_aleppo_bodies,['https://www.bbc.com/persian/world/2013/01/130129_l31_syria_aleppo_bodies#TWEET564032'],1
5088,5088,https://www.bbc.com/tajik/news/2013/01/130129_l16_egypt_military.shtml,130129_l16_egypt_military,01,2013,news,tajik,l16,l16,egypt_military,['https://www.bbc.com/persian/world/2015/01/150129_u14_attacks_egypt_military'],1
5089,5089,https://www.bbc.com/tajik/news/2013/01/130129_rm_plane_crash_almaty.shtml,130129_rm_plane_crash_almaty,01,2013,news,tajik,rm,rm,plane_crash_almaty,['https://www.bbc.com/persian/world/2013/01/130129_l31_plane_crash_almaty#TWEET563346'],1
5090,5090,https://www.bbc.com/tajik/news/2013/01/130129_rm_netherlands_beatrix.shtml,130129_rm_netherlands_beatrix,01,2013,news,tajik,rm,rm,netherlands_beatrix,['https://www.bbc.com/persian/world/2013/01/130129_l03_netherlands_beatrix#TWEET563122'],1
5093,5093,https://www.bbc.com/tajik/news/2013/01/130129_mm_export_import.shtml,130129_mm_export_import,01,2013,news,tajik,mm,mm,export_import,['https://www.bbc.com/persian/business/2015/01/150123_iran_export_import_irica'],1
5094,5094,https://www.bbc.com/tajik/news/2013/01/130129_rm_iran_space_monkey.shtml,130129_rm_iran_space_monkey,01,2013,news,tajik,rm,rm,iran_space_monkey,['https://www.bbc.com/persian/iran/2013/01/130128_l23_iran_space_monkey#TWEET561875'],1
5096,5096,https://www.bbc.com/tajik/news/2013/01/130128_l16_nm_newspaper_journalist_arrest.shtml,130128_l16_nm_newspaper_journalist_arrest,01,2013,news,tajik,l16,l16,nm_newspaper_journalist_arrest,['https://www.bbc.com/persian/iran/2013/01/130128_nm_newspaper_journalist_arrest#TWEET560784'],1
5099,5099,https://www.bbc.com/tajik/news/2013/01/130128_rm_iran_argentina_amia_truth_commission.shtml,130128_rm_iran_argentina_amia_truth_commission,01,2013,news,tajik,rm,rm,iran_argentina_amia_truth_commission,['https://www.bbc.com/persian/iran/2013/01/130128_l10_iran_argentina_amia_truth_commission#TWEET559768'],1
5101,5101,https://www.bbc.com/tajik/news/2013/01/130128_mm_tunel.shtml,130128_mm_tunel,01,2013,news,tajik,mm,mm,tunel,"['https://www.bbc.com/persian/world/2012/12/121201_u07_japan_tunel_colapse#TWEET411373', 'https://www.bbc.com/persian/world/2010/08/100824_l50_chili_miners_tunel']",2
5103,5103,https://www.bbc.com/tajik/news/2013/01/130128_rm_brazil_fire_nightclub.shtml,130128_rm_brazil_fire_nightclub,01,2013,news,tajik,rm,rm,brazil_fire_nightclub,['https://www.bbc.com/persian/world/2013/01/130127_l31_brazil_fire_nightclub#TWEET558221'],1
5104,5104,https://www.bbc.com/tajik/news/2013/01/130127_l16_zs_afghan_national_united_mazar.shtml,130127_l16_zs_afghan_national_united_mazar,01,2013,news,tajik,l16,l16,zs_afghan_national_united_mazar,['https://www.bbc.com/persian/afghanistan/2013/01/130127_zs_afghan_national_united_mazar#TWEET558310'],1
5105,5105,https://www.bbc.com/tajik/news/2013/01/130127_l16_l31_israel_iran_netanyahu.shtml,130127_l16_l31_israel_iran_netanyahu,01,2013,news,tajik,l16,l16,israel_iran_netanyahu,['https://www.bbc.com/persian/iran/2013/01/130127_l31_israel_iran_netanyahu#TWEET558057'],1
5106,5106,https://www.bbc.com/tajik/news/2013/01/130127_l16_l31-northkorea-warning.shtml,130127_l16_l31-northkorea-warning,01,2013,news,tajik,l16,l16,-northkorea-warning,['https://www.bbc.com/persian/world/2013/01/130127_l31-northkorea-warning#TWEET557923'],1
5107,5107,https://www.bbc.com/tajik/news/2013/01/130127_l16_l31_brazil_fire_nightclub.shtml,130127_l16_l31_brazil_fire_nightclub,01,2013,news,tajik,l16,l16,brazil_fire_nightclub,['https://www.bbc.com/persian/world/2013/01/130127_l31_brazil_fire_nightclub#TWEET558221'],1
5108,5108,https://www.bbc.com/tajik/news/2013/01/130127_l16_l31_mali_france_au.shtml,130127_l16_l31_mali_france_au,01,2013,news,tajik,l16,l16,mali_france_au,['https://www.bbc.com/persian/world/2013/01/130127_l31_mali_france_au#TWEET557930'],1
5110,5110,https://www.bbc.com/tajik/news/2013/01/130127_l16_mgh_afghanistan_bomb_kandahar.shtml,130127_l16_mgh_afghanistan_bomb_kandahar,01,2013,news,tajik,l16,l16,mgh_afghanistan_bomb_kandahar,['https://www.bbc.com/persian/afghanistan/2013/01/130127_mgh_afghanistan_bomb_kandahar#TWEET557697'],1
5111,5111,https://www.bbc.com/tajik/news/2013/01/130126_ea_egypt_army_deployed_suez.shtml,130126_ea_egypt_army_deployed_suez,01,2013,news,tajik,ea,ea,egypt_army_deployed_suez,['https://www.bbc.com/persian/world/2013/01/130126_mgh_egypt_army_deployed_suez#TWEET555553'],1
5115,5115,https://www.bbc.com/tajik/news/2013/01/130125_rm_egypt_rally.shtml,130125_rm_egypt_rally,01,2013,news,tajik,rm,rm,egypt_rally,['https://www.bbc.com/persian/world/2013/06/130630_l31_egypt_rally_mursi#TWEET806857'],1
5116,5116,https://www.bbc.com/tajik/news/2013/01/130125_rm_kerry_hearing_mideast_peace.shtml,130125_rm_kerry_hearing_mideast_peace,01,2013,news,tajik,rm,rm,kerry_hearing_mideast_peace,['https://www.bbc.com/persian/world/2013/01/130124_u14_kerry_hearing_mideast_peace#TWEET551680'],1
5124,5124,https://www.bbc.com/tajik/news/2013/01/130122_l16_mar_karzai_decree_on_un_findings.shtml,130122_l16_mar_karzai_decree_on_un_findings,01,2013,news,tajik,l16,l16,mar_karzai_decree_on_un_findings,['https://www.bbc.com/persian/afghanistan/2013/01/130122_mar_karzai_decree_on_un_findings#TWEET543412'],1
5129,5129,https://www.bbc.com/tajik/news/2013/01/130121_l16_l31_algeria_hostage_killings.shtml,130121_l16_l31_algeria_hostage_killings,01,2013,news,tajik,l16,l16,algeria_hostage_killings,['https://www.bbc.com/persian/world/2013/01/130121_l31_algeria_hostage_killings#TWEET540574'],1
5130,5130,https://www.bbc.com/tajik/news/2013/01/130121_l16_l31_burma_muslim_thailand.shtml,130121_l16_l31_burma_muslim_thailand,01,2013,news,tajik,l16,l16,burma_muslim_thailand,['https://www.bbc.com/persian/world/2013/01/130121_l31_burma_muslim_thailand#TWEET540001'],1
5132,5132,https://www.bbc.com/tajik/news/2013/01/130121_sq_rln_u04_suicide_kabul.shtml,130121_sq_rln_u04_suicide_kabul,01,2013,news,tajik,sq,sq,suicide_kabul,"['https://www.bbc.com/persian/world/2013/10/131018_l31_afghanistan_suicide_kabul#TWEET927080', 'https://www.bbc.com/persian/world/2013/10/131018_l31_afghanistan_suicide_kabul#TWEET927076']",2
5134,5134,https://www.bbc.com/tajik/news/2013/01/130121_mm_china_railway.shtml,130121_mm_china_railway,01,2013,news,tajik,mm,mm,china_railway,['https://www.bbc.com/persian/world/2014/04/140430_an_china_railway_explosion'],1
5137,5137,https://www.bbc.com/tajik/news/2013/01/130121_sq_u04_suicide_kabul.shtml,130121_sq_u04_suicide_kabul,01,2013,news,tajik,sq,sq,suicide_kabul,"['https://www.bbc.com/persian/world/2013/10/131018_l31_afghanistan_suicide_kabul#TWEET927080', 'https://www.bbc.com/persian/world/2013/10/131018_l31_afghanistan_suicide_kabul#TWEET927076']",2
5139,5139,https://www.bbc.com/tajik/news/2013/01/130120_l16_georgia_protests.shtml,130120_l16_georgia_protests,01,2013,news,tajik,l16,l16,georgia_protests,['https://www.bbc.com/persian/world/2011/05/110530_an_georgia_protests'],1
5140,5140,https://www.bbc.com/tajik/news/2013/01/130120_l16_009-burma-kachin.shtml,130120_l16_009-burma-kachin,01,2013,news,tajik,l16,l16,009-burma-kachin,['https://www.bbc.com/persian/world/2013/01/130120_009-burma-kachin#TWEET537570'],1
5142,5142,https://www.bbc.com/tajik/news/2013/01/130120_l16_mgh_iran_burglar_execution.shtml,130120_l16_mgh_iran_burglar_execution,01,2013,news,tajik,l16,l16,mgh_iran_burglar_execution,['https://www.bbc.com/persian/iran/2013/01/130120_mgh_iran_burglar_execution#TWEET537120'],1
5145,5145,https://www.bbc.com/tajik/news/2013/01/130119_ea_iran_nuclear_soltanieh_iaea.shtml,130119_ea_iran_nuclear_soltanieh_iaea,01,2013,news,tajik,ea,ea,iran_nuclear_soltanieh_iaea,['https://www.bbc.com/persian/iran/2013/01/130119_mgh_iran_nuclear_soltanieh_iaea_negos#TWEET535420'],1
5151,5151,https://www.bbc.com/tajik/news/2013/01/130117_l16_an_syria_aleppo_islamists.shtml,130117_l16_an_syria_aleppo_islamists,01,2013,news,tajik,l16,l16,an_syria_aleppo_islamists,['https://www.bbc.com/persian/world/2013/01/130117_an_syria_aleppo_islamists#TWEET530865'],1
5156,5156,https://www.bbc.com/tajik/news/2013/01/130116_rm_rln_ahmadinejad_majlis_answer.shtml,130116_rm_rln_ahmadinejad_majlis_answer,01,2013,news,tajik,rm,rm,ahmadinejad_majlis_answer,['https://www.bbc.com/persian/iran/2013/01/130116_l03_ahmadinejad_majlis_answer#TWEET528715'],1
5157,5157,https://www.bbc.com/tajik/news/2013/01/130116_rm_london_helicopter_crash.shtml,130116_rm_london_helicopter_crash,01,2013,news,tajik,rm,rm,london_helicopter_crash,['https://www.bbc.com/persian/world/2013/01/130116_l45_london_helicopter_crash#TWEET528709'],1
5161,5161,https://www.bbc.com/tajik/news/2013/01/130115_l16_l31_syria_aleppo_university.shtml,130115_l16_l31_syria_aleppo_university,01,2013,news,tajik,l16,l16,syria_aleppo_university,['https://www.bbc.com/persian/world/2013/01/130115_l31_syria_aleppo_university#TWEET527369'],1
5165,5165,https://www.bbc.com/tajik/news/2013/01/130115_l16_l31_mali_france_islamists.shtml,130115_l16_l31_mali_france_islamists,01,2013,news,tajik,l16,l16,mali_france_islamists,"['https://www.bbc.com/persian/world/2013/01/130115_l31_mali_france_islamists#TWEET526526', 'https://www.bbc.com/persian/world/2013/01/130114_l31_mali_france_islamists#TWEET523538']",2
5166,5166,https://www.bbc.com/tajik/news/2013/01/130115_l16_l31_egypt_train_cairo_collision.shtml,130115_l16_l31_egypt_train_cairo_collision,01,2013,news,tajik,l16,l16,egypt_train_cairo_collision,['https://www.bbc.com/persian/world/2013/01/130115_l31_egypt_train_cairo_collision#TWEET525961'],1
5167,5167,https://www.bbc.com/tajik/news/2013/01/130115_rm_pakistan_prime_minister_arrest.shtml,130115_rm_pakistan_prime_minister_arrest,01,2013,news,tajik,rm,rm,pakistan_prime_minister_arrest,['https://www.bbc.com/persian/world/2013/01/130115_l31_pakistan_prime_minister_arrest#TWEET525999'],1
5168,5168,https://www.bbc.com/tajik/news/2013/01/130115_mm_police_killing.shtml,130115_mm_police_killing,01,2013,news,tajik,mm,mm,police_killing,['https://www.bbc.com/persian/afghanistan/2009/12/091214_ram_afg_police_killing'],1
5176,5176,https://www.bbc.com/tajik/news/2013/01/130114_sq_rln_kyrgyz_border.shtml,130114_sq_rln_kyrgyz_border,01,2013,news,tajik,sq,sq,kyrgyz_border,"['https://www.bbc.com/persian/world/2014/08/140827_rm_zkh_protocol_roads_kyrgyz_border', 'https://www.bbc.com/persian/world/2014/07/140710_l16_zkh_reaction_kyrgyz_border']",2
5188,5188,https://www.bbc.com/tajik/news/2013/01/130112_zm_noland_hekmati_rafiei.shtml,130112_zm_noland_hekmati_rafiei,01,2013,news,tajik,zm,zm,noland_hekmati_rafiei,['https://www.bbc.com/persian/iran/2013/01/130112_mgh_noland_hekmati_rafiei#TWEET520234'],1
5192,5192,https://www.bbc.com/tajik/news/2013/01/130111_rm_rln_iran_us_hacking.shtml,130111_rm_rln_iran_us_hacking,01,2013,news,tajik,rm,rm,iran_us_hacking,['https://www.bbc.com/persian/iran/2013/01/130111_l03_iran_us_hacking#TWEET517104'],1
5194,5194,https://www.bbc.com/tajik/news/2013/01/130111_rm_karzai_pentagon.shtml,130111_rm_karzai_pentagon,01,2013,news,tajik,rm,rm,karzai_pentagon,['https://www.bbc.com/persian/world/2013/01/130110_u02_karzai_pentagon#TWEET516738'],1
5197,5197,https://www.bbc.com/tajik/news/2013/01/130111_rm_shooting_us_teacher.shtml,130111_rm_shooting_us_teacher,01,2013,news,tajik,rm,rm,shooting_us_teacher,['https://www.bbc.com/persian/world/2013/01/130111_u05_shooting_us_teacher#TWEET516816'],1
5198,5198,https://www.bbc.com/tajik/news/2013/01/130111_rm_pakistan_explosions_bombs_quetta.shtml,130111_rm_pakistan_explosions_bombs_quetta,01,2013,news,tajik,rm,rm,pakistan_explosions_bombs_quetta,['https://www.bbc.com/persian/world/2013/01/130110_u05_pakistan_explosions_bombs_quetta#TWEET516652'],1
5199,5199,https://www.bbc.com/tajik/news/2013/01/130110_l16_l21_pkk_france_turkey_killed_women.shtml,130110_l16_l21_pkk_france_turkey_killed_women,01,2013,news,tajik,l16,l16,pkk_france_turkey_killed_women,['https://www.bbc.com/persian/world/2013/01/130110_l21_pkk_france_turkey_killed_women#TWEET514792'],1
5201,5201,https://www.bbc.com/tajik/news/2013/01/130110_rm_4_iranian_itperson_forbes.shtml,130110_rm_4_iranian_itperson_forbes,01,2013,news,tajik,rm,rm,iranian_itperson_forbes,['https://www.bbc.com/persian/science/2013/01/130109_na_4_iranian_itperson_forbes#TWEET513469'],1
5203,5203,https://www.bbc.com/tajik/news/2013/01/130110_mm_transplantation.shtml,130110_mm_transplantation,01,2013,news,tajik,mm,mm,transplantation,['https://www.bbc.com/persian/iran/2014/08/140815_l57_iran_transplantation'],1
5204,5204,https://www.bbc.com/tajik/news/2013/01/130110_rm_rln_salehi_egypt_iran.shtml,130110_rm_rln_salehi_egypt_iran,01,2013,news,tajik,rm,rm,salehi_egypt_iran,['https://www.bbc.com/persian/iran/2013/01/130110_l03_salehi_egypt_iran#TWEET514358'],1
5207,5207,https://www.bbc.com/tajik/news/2013/01/130110_rm_biden_gun_control_obama.shtml,130110_rm_biden_gun_control_obama,01,2013,news,tajik,rm,rm,biden_gun_control_obama,['https://www.bbc.com/persian/world/2013/01/130109_u07_biden_gun_control_obama#TWEET514102'],1
5209,5209,https://www.bbc.com/tajik/news/2013/01/130109_rm_abughraib_settlement.shtml,130109_rm_abughraib_settlement,01,2013,news,tajik,rm,rm,abughraib_settlement,['https://www.bbc.com/persian/world/2013/01/130108_u02_abughraib_settlement#TWEET511138'],1
5212,5212,https://www.bbc.com/tajik/news/2013/01/130109_rm_chavez_swear_in.shtml,130109_rm_chavez_swear_in,01,2013,news,tajik,rm,rm,chavez_swear_in,['https://www.bbc.com/persian/world/2013/01/130108_u04_chavez_swear_in#TWEET510697'],1
5221,5221,https://www.bbc.com/tajik/news/2013/01/130108_rm_rln_nato_insider_attack.shtml,130108_rm_rln_nato_insider_attack,01,2013,news,tajik,rm,rm,nato_insider_attack,['https://www.bbc.com/persian/afghanistan/2012/09/120916_mgh_afghanistan_nato_insider_attacks#TWEET228403'],1
5234,5234,https://www.bbc.com/tajik/news/2013/01/130106_l16_mgh_assad_public_address.shtml,130106_l16_mgh_assad_public_address,01,2013,news,tajik,l16,l16,mgh_assad_public_address,"['https://www.bbc.com/persian/world/2013/01/130106_mgh_assad_public_address#TWEET503269', 'https://www.bbc.com/persian/world/2013/01/130106_mgh_assad_public_address#TWEET502733']",2
5235,5235,https://www.bbc.com/tajik/news/2013/01/130106_l16_mgh_rakistan_india_border_clash.shtml,130106_l16_mgh_rakistan_india_border_clash,01,2013,news,tajik,l16,l16,mgh_rakistan_india_border_clash,['https://www.bbc.com/persian/world/2013/01/130106_mgh_rakistan_india_border_clash#TWEET503116'],1
5236,5236,https://www.bbc.com/tajik/news/2013/01/130106_l16_k02-afghan-south-blast.shtml,130106_l16_k02-afghan-south-blast,01,2013,news,tajik,l16,l16,k02-afghan-south-blast,"['https://www.bbc.com/persian/afghanistan/2013/01/130106_k02-afghan-south-blast#TWEET503066', 'https://www.bbc.com/persian/afghanistan/2013/01/130106_k02-afghan-south-blast#TWEET503064']",2
5237,5237,https://www.bbc.com/tajik/news/2013/01/130105_zm_chavez_delay.shtml,130105_zm_chavez_delay,01,2013,news,tajik,zm,zm,chavez_delay,['https://www.bbc.com/persian/world/2013/01/130105_mgh_chavez_delay_oath#TWEET500707'],1
5238,5238,https://www.bbc.com/tajik/news/2013/01/130105_zm_iran_customs.shtml,130105_zm_iran_customs,01,2013,news,tajik,zm,zm,iran_customs,"['https://www.bbc.com/persian/iran/2013/07/130731_l26_medicine_iran_customs#TWEET840546', 'https://www.bbc.com/persian/business/2013/01/130104_l45_iran_customs_report#TWEET499602']",2
5245,5245,https://www.bbc.com/tajik/news/2013/01/130104_sq_u14_chavez_health.shtml,130104_sq_u14_chavez_health,01,2013,news,tajik,sq,sq,chavez_health,['https://www.bbc.com/persian/world/2012/12/121225_l03_chavez_health#TWEET474101'],1
5246,5246,https://www.bbc.com/tajik/news/2013/01/130103_l16_depardieu_russian_citizenship.shtml,130103_l16_depardieu_russian_citizenship,01,2013,news,tajik,l16,l16,depardieu_russian_citizenship,['https://www.bbc.com/persian/arts/2013/01/130103_l38_cinema_depardieu_russian_citizenship#TWEET496549'],1
5247,5247,https://www.bbc.com/tajik/news/2013/01/130103_l16_zs_newyork_times_us_post2014_troop_number.shtml,130103_l16_zs_newyork_times_us_post2014_troop_number,01,2013,news,tajik,l16,l16,troop_number,['https://www.bbc.com/persian/afghanistan/2013/01/130103_zs_newyork_times_us_post2014_troop_number#TWEET496254'],1
5248,5248,https://www.bbc.com/tajik/news/2013/01/130103_sq_l03_pakistan_taleban-nazir.shtml,130103_sq_l03_pakistan_taleban-nazir,01,2013,news,tajik,sq,sq,pakistan_taleban-nazir,['https://www.bbc.com/persian/afghanistan/2013/01/130103_l03_pakistan_taleban-nazir#TWEET495000'],1
5257,5257,https://www.bbc.com/tajik/news/2013/01/130102_l16_l41_world_syria_airstrike.shtml,130102_l16_l41_world_syria_airstrike,01,2013,news,tajik,l16,l16,world_syria_airstrike,['https://www.bbc.com/persian/world/2013/01/130102_l41_world_syria_airstrike#TWEET493657'],1
5263,5263,https://www.bbc.com/tajik/news/2013/01/130101_l16_l03_ivory_coast_stampede.shtml,130101_l16_l03_ivory_coast_stampede,01,2013,news,tajik,l16,l16,ivory_coast_stampede,"['https://www.bbc.com/persian/world/2013/01/130101_l03_ivory_coast_stampede#TWEET490748', 'https://www.bbc.com/persian/world/2013/01/130101_l03_ivory_coast_stampede#TWEET490584']",2
5265,5265,https://www.bbc.com/tajik/news/2013/01/130101_sq_l03_senate_cliff_vote.shtml,130101_sq_l03_senate_cliff_vote,01,2013,news,tajik,sq,sq,senate_cliff_vote,['https://www.bbc.com/persian/world/2013/01/130101_l03_senate_cliff_vote#TWEET490023'],1
